ID,Gender,Owns_Car,Owns_Property,Children_Count,Income,Income_Type,Education_Level,Marital_Status,Housing_Type,Age,Employment_Duration,Occupation,Family_Size,Risk_Level,Account_Age,Is_Unemployed
5142147,F,N,N,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,38.5,3.6,Sales staff,2.0,1,33,0
5142148,F,N,N,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,38.5,3.6,Sales staff,2.0,0,13,0
5142157,M,N,Y,1,360000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,31.6,7.0,Sales staff,3.0,0,42,0
5142158,M,N,Y,1,360000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,31.6,7.0,Sales staff,3.0,0,1,0
5142159,M,N,Y,1,360000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,31.6,7.0,Sales staff,3.0,0,49,0
5142160,M,N,Y,1,360000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,31.6,7.0,Sales staff,3.0,0,15,0
5142161,M,N,Y,1,360000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,31.6,7.0,Sales staff,3.0,0,23,0
5142162,M,N,Y,1,360000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,31.6,7.0,Sales staff,3.0,1,23,0
5142163,M,N,Y,1,360000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,31.6,7.0,Sales staff,3.0,0,27,0
5142164,M,N,Y,1,360000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,31.6,7.0,Sales staff,3.0,0,10,0
5142165,M,N,Y,1,360000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,31.6,7.0,Sales staff,3.0,0,17,0
5142166,M,N,Y,1,360000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,31.6,7.0,Sales staff,3.0,0,23,0
5142167,M,N,Y,0,315000.0,Working,Secondary / secondary special,Married,House / apartment,35.4,11.0,Laborers,2.0,0,35,0
5142168,M,N,Y,0,315000.0,Working,Secondary / secondary special,Married,House / apartment,35.4,11.0,Laborers,2.0,0,35,0
5142169,M,N,Y,0,315000.0,Working,Secondary / secondary special,Married,House / apartment,35.4,11.0,Laborers,2.0,0,32,0
5142170,M,N,Y,0,315000.0,Working,Secondary / secondary special,Married,House / apartment,35.4,11.0,Laborers,2.0,0,31,0
5142171,M,N,Y,0,315000.0,Working,Secondary / secondary special,Married,House / apartment,35.4,11.0,Laborers,2.0,0,4,0
5142172,M,Y,Y,0,247500.0,Working,Secondary / secondary special,Married,Co-op apartment,30.3,7.6,Sales staff,2.0,0,33,0
5142173,M,Y,Y,0,247500.0,Working,Secondary / secondary special,Married,Co-op apartment,30.3,7.6,Sales staff,2.0,1,33,0
5142174,M,Y,Y,0,247500.0,Working,Secondary / secondary special,Married,Co-op apartment,30.3,7.6,Sales staff,2.0,1,20,0
5142175,M,Y,Y,0,247500.0,Working,Secondary / secondary special,Married,Co-op apartment,30.3,7.6,Sales staff,2.0,1,46,0
5142177,F,N,Y,2,67500.0,Working,Secondary / secondary special,Married,House / apartment,42.8,14.0,Unknown,4.0,1,53,0
5142178,F,N,Y,2,67500.0,Working,Secondary / secondary special,Married,House / apartment,42.8,14.0,Unknown,4.0,1,18,0
5142179,M,N,Y,2,337500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,26.6,0.4,Low-skill Laborers,4.0,0,17,0
5142180,M,N,Y,2,337500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,26.6,0.4,Low-skill Laborers,4.0,0,1,0
5142186,F,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,50.6,26.0,High skill tech staff,2.0,0,44,0
5142188,F,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,50.6,26.0,High skill tech staff,2.0,0,4,0
5142189,M,Y,Y,0,225000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,25.7,1.1,Managers,1.0,0,13,0
5142190,F,Y,Y,2,202500.0,Working,Higher education,Married,House / apartment,34.4,5.8,Sales staff,4.0,0,40,0
5142193,F,N,N,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,30.0,3.3,Cooking staff,2.0,0,21,0
5142194,F,N,N,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,30.0,3.3,Cooking staff,2.0,0,27,0
5142195,F,N,N,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,30.0,3.3,Cooking staff,2.0,0,5,0
5142196,F,N,N,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,30.0,3.3,Cooking staff,2.0,0,18,0
5142197,F,N,N,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,30.0,3.3,Cooking staff,2.0,0,26,0
5142198,F,N,N,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,30.0,3.3,Cooking staff,2.0,0,41,0
5142199,F,N,N,0,76500.0,Working,Higher education,Married,House / apartment,64.0,4.5,Unknown,2.0,0,51,0
5142200,F,N,Y,0,360000.0,Commercial associate,Higher education,Civil marriage,House / apartment,48.7,9.7,Sales staff,2.0,1,7,0
5142210,F,Y,Y,0,112500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,52.9,3.7,Medicine staff,1.0,0,16,0
5142211,F,Y,Y,0,112500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,52.9,3.7,Medicine staff,1.0,0,24,0
5142212,M,Y,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,34.4,0.6,Laborers,2.0,0,6,0
5142213,M,Y,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,34.4,0.6,Laborers,2.0,0,27,0
5142214,M,Y,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,34.4,0.6,Laborers,2.0,0,29,0
5142215,M,Y,Y,0,157500.0,State servant,Secondary / secondary special,Married,House / apartment,43.6,4.8,Managers,2.0,0,35,0
5142216,M,Y,Y,0,157500.0,State servant,Secondary / secondary special,Married,House / apartment,43.6,4.8,Managers,2.0,0,35,0
5142217,M,Y,Y,0,157500.0,State servant,Secondary / secondary special,Married,House / apartment,43.6,4.8,Managers,2.0,0,48,0
5142218,M,Y,Y,0,157500.0,State servant,Secondary / secondary special,Married,House / apartment,43.6,4.8,Managers,2.0,0,32,0
5142219,F,N,Y,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,26.9,2.4,Core staff,3.0,0,26,0
5142220,F,N,Y,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,26.9,2.4,Core staff,3.0,0,51,0
5142221,F,N,Y,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,26.9,2.4,Core staff,3.0,0,51,0
5142222,F,N,Y,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,26.9,2.4,Core staff,3.0,0,45,0
5142223,F,N,Y,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,26.9,2.4,Core staff,3.0,0,38,0
5142224,F,N,Y,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,26.9,2.4,Core staff,3.0,0,35,0
5142225,F,N,Y,0,202500.0,Pensioner,Secondary / secondary special,Married,House / apartment,51.3,,Unknown,2.0,0,40,1
5142226,F,N,Y,0,202500.0,Pensioner,Secondary / secondary special,Married,House / apartment,51.3,,Unknown,2.0,0,16,1
5142228,F,N,Y,0,202500.0,Pensioner,Secondary / secondary special,Married,House / apartment,51.3,,Unknown,2.0,0,32,1
5142229,F,N,Y,0,202500.0,Pensioner,Secondary / secondary special,Married,House / apartment,51.3,,Unknown,2.0,0,30,1
5142231,F,N,Y,0,202500.0,Pensioner,Secondary / secondary special,Married,House / apartment,51.3,,Unknown,2.0,0,34,1
5142232,F,N,Y,0,202500.0,Pensioner,Secondary / secondary special,Married,House / apartment,51.3,,Unknown,2.0,0,53,1
5142233,F,N,Y,0,202500.0,Pensioner,Secondary / secondary special,Married,House / apartment,51.3,,Unknown,2.0,0,21,1
5142234,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,57.3,,Unknown,2.0,1,21,1
5142236,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,57.3,,Unknown,2.0,1,39,1
5142237,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,57.3,,Unknown,2.0,1,6,1
5142238,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,57.3,,Unknown,2.0,0,13,1
5142239,F,Y,Y,0,270000.0,State servant,Higher education,Married,House / apartment,45.0,22.5,Managers,2.0,2,42,0
5142240,F,Y,Y,0,270000.0,State servant,Higher education,Married,House / apartment,45.0,22.5,Managers,2.0,1,19,0
5142241,F,Y,Y,0,270000.0,State servant,Higher education,Married,House / apartment,45.0,22.5,Managers,2.0,0,42,0
5142242,F,Y,Y,0,270000.0,State servant,Higher education,Married,House / apartment,45.0,22.5,Managers,2.0,0,18,0
5142243,F,Y,Y,0,270000.0,State servant,Higher education,Married,House / apartment,45.0,22.5,Managers,2.0,0,16,0
5142244,M,Y,Y,2,180000.0,Working,Higher education,Married,House / apartment,53.6,3.4,Laborers,4.0,0,57,0
5142245,M,Y,Y,2,180000.0,Working,Higher education,Married,House / apartment,53.6,3.4,Laborers,4.0,0,25,0
5142246,F,N,Y,0,225000.0,State servant,Secondary / secondary special,Married,House / apartment,54.3,6.4,Private service staff,2.0,0,50,0
5142247,F,N,Y,0,225000.0,State servant,Secondary / secondary special,Married,House / apartment,54.3,6.4,Private service staff,2.0,0,25,0
5142248,F,N,Y,0,225000.0,State servant,Secondary / secondary special,Married,House / apartment,54.3,6.4,Private service staff,2.0,0,38,0
5142250,F,N,Y,0,270000.0,Pensioner,Secondary / secondary special,Married,House / apartment,49.9,,Unknown,2.0,0,10,1
5142251,F,N,Y,0,270000.0,Pensioner,Secondary / secondary special,Married,House / apartment,49.9,,Unknown,2.0,0,3,1
5142254,F,N,N,0,171000.0,State servant,Secondary / secondary special,Single / not married,House / apartment,53.6,4.4,Laborers,1.0,0,17,0
5142255,F,N,N,0,171000.0,State servant,Secondary / secondary special,Single / not married,House / apartment,53.6,4.4,Laborers,1.0,0,46,0
5142256,F,N,N,0,171000.0,State servant,Secondary / secondary special,Single / not married,House / apartment,53.6,4.4,Laborers,1.0,0,27,0
5142259,F,N,N,0,171000.0,State servant,Secondary / secondary special,Single / not married,House / apartment,53.6,4.4,Laborers,1.0,0,16,0
5142260,F,Y,N,0,180000.0,Working,Higher education,Married,Municipal apartment,49.1,5.5,Unknown,2.0,0,27,0
5142261,F,Y,N,0,180000.0,Working,Higher education,Married,Municipal apartment,49.1,5.5,Unknown,2.0,0,25,0
5142262,F,Y,N,0,180000.0,Working,Higher education,Married,Municipal apartment,49.1,5.5,Unknown,2.0,0,45,0
5142263,F,Y,N,0,180000.0,Working,Higher education,Married,Municipal apartment,49.1,5.5,Unknown,2.0,0,45,0
5142264,F,Y,N,0,180000.0,Working,Higher education,Married,Municipal apartment,49.1,5.5,Unknown,2.0,0,52,0
5142265,F,N,N,1,99000.0,Working,Secondary / secondary special,Married,House / apartment,42.8,1.2,Unknown,3.0,0,2,0
5142266,F,N,N,1,99000.0,Working,Secondary / secondary special,Married,House / apartment,42.8,1.2,Unknown,3.0,0,6,0
5142267,F,N,N,1,99000.0,Working,Secondary / secondary special,Married,House / apartment,42.8,1.2,Unknown,3.0,0,10,0
5142268,F,N,N,1,99000.0,Working,Secondary / secondary special,Married,House / apartment,42.8,1.2,Unknown,3.0,0,3,0
5142269,F,N,N,1,99000.0,Working,Secondary / secondary special,Married,House / apartment,42.8,1.2,Unknown,3.0,1,48,0
5142270,F,N,N,1,99000.0,Working,Secondary / secondary special,Married,House / apartment,42.8,1.2,Unknown,3.0,0,41,0
5142271,F,N,N,1,99000.0,Working,Secondary / secondary special,Married,House / apartment,42.8,1.2,Unknown,3.0,0,0,0
5142272,F,N,N,1,99000.0,Working,Secondary / secondary special,Married,House / apartment,42.8,1.2,Unknown,3.0,0,26,0
5142273,F,N,N,1,99000.0,Working,Secondary / secondary special,Married,House / apartment,42.8,1.2,Unknown,3.0,0,3,0
5142274,F,N,N,1,99000.0,Working,Secondary / secondary special,Married,House / apartment,42.8,1.2,Unknown,3.0,0,48,0
5142275,F,N,N,1,99000.0,Working,Secondary / secondary special,Married,House / apartment,42.8,1.2,Unknown,3.0,0,15,0
5142276,M,N,Y,0,189000.0,Commercial associate,Higher education,Single / not married,House / apartment,22.2,0.8,Unknown,1.0,0,28,0
5142277,M,N,Y,0,189000.0,Commercial associate,Higher education,Single / not married,House / apartment,22.2,0.8,Unknown,1.0,0,2,0
5142278,F,N,N,0,97650.0,Pensioner,Higher education,Separated,Municipal apartment,60.7,,Unknown,1.0,0,5,1
5142279,F,N,N,0,97650.0,Pensioner,Higher education,Separated,Municipal apartment,60.7,,Unknown,1.0,0,5,1
5142280,F,N,N,0,97650.0,Pensioner,Higher education,Separated,Municipal apartment,60.7,,Unknown,1.0,0,12,1
5142281,F,N,N,0,97650.0,Pensioner,Higher education,Separated,Municipal apartment,60.7,,Unknown,1.0,0,14,1
5142282,F,N,N,0,97650.0,Pensioner,Higher education,Separated,Municipal apartment,60.7,,Unknown,1.0,1,41,1
5142283,M,Y,N,1,360000.0,Working,Secondary / secondary special,Married,House / apartment,33.0,12.7,Managers,3.0,1,14,0
5142284,M,Y,N,1,360000.0,Working,Secondary / secondary special,Married,House / apartment,33.0,12.7,Managers,3.0,0,14,0
5142285,M,Y,N,1,360000.0,Working,Secondary / secondary special,Married,House / apartment,33.0,12.7,Managers,3.0,0,35,0
5142287,M,Y,N,1,360000.0,Working,Secondary / secondary special,Married,House / apartment,33.0,12.7,Managers,3.0,0,3,0
5142288,M,Y,N,1,360000.0,Working,Secondary / secondary special,Married,House / apartment,33.0,12.7,Managers,3.0,0,19,0
5142290,F,N,Y,1,162000.0,State servant,Higher education,Civil marriage,House / apartment,41.1,0.2,Accountants,3.0,0,5,0
5142291,F,N,Y,1,162000.0,State servant,Higher education,Civil marriage,House / apartment,41.1,0.2,Accountants,3.0,0,50,0
5142292,M,N,Y,2,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,42.0,0.4,Laborers,4.0,0,32,0
5142293,M,Y,Y,0,261000.0,Working,Higher education,Single / not married,With parents,22.3,0.8,Laborers,1.0,0,13,0
5142295,M,Y,Y,0,360000.0,Commercial associate,Higher education,Married,House / apartment,47.6,5.8,Drivers,2.0,0,47,0
5142302,M,Y,Y,0,360000.0,Commercial associate,Higher education,Married,House / apartment,47.6,5.8,Drivers,2.0,1,52,0
5142303,M,Y,Y,0,360000.0,Commercial associate,Higher education,Married,House / apartment,47.6,5.8,Drivers,2.0,0,12,0
5142304,M,Y,Y,0,360000.0,Commercial associate,Higher education,Married,House / apartment,47.6,5.8,Drivers,2.0,0,34,0
5142305,M,Y,Y,0,360000.0,Commercial associate,Higher education,Married,House / apartment,47.6,5.8,Drivers,2.0,0,58,0
5142306,M,Y,Y,0,360000.0,Commercial associate,Higher education,Married,House / apartment,47.6,5.8,Drivers,2.0,0,49,0
5142297,F,N,Y,0,81000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,27.0,7.1,Medicine staff,1.0,0,28,0
5142298,F,N,Y,0,81000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,27.0,7.1,Medicine staff,1.0,0,42,0
5142300,F,N,Y,0,81000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,27.0,7.1,Medicine staff,1.0,0,15,0
5142301,F,N,Y,0,81000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,27.0,7.1,Medicine staff,1.0,0,42,0
5142307,F,N,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,51.7,6.9,Sales staff,2.0,0,30,0
5142308,F,N,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,51.7,6.9,Sales staff,2.0,0,33,0
5142309,F,N,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,51.7,6.9,Sales staff,2.0,0,38,0
5142310,F,N,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,51.7,6.9,Sales staff,2.0,0,4,0
5142311,M,N,Y,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,45.9,0.9,Core staff,4.0,1,44,0
5142312,M,N,Y,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,45.9,0.9,Core staff,4.0,1,46,0
5142313,M,N,Y,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,45.9,0.9,Core staff,4.0,1,44,0
5142314,M,N,Y,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,45.9,0.9,Core staff,4.0,0,46,0
5142316,M,Y,Y,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,49.7,2.8,Managers,2.0,1,22,0
5142319,M,Y,Y,0,157500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,27.2,5.4,Drivers,2.0,0,38,0
5142320,M,Y,Y,0,157500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,27.2,5.4,Drivers,2.0,0,0,0
5142321,M,Y,Y,0,157500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,27.2,5.4,Drivers,2.0,0,11,0
5142322,M,Y,Y,0,157500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,27.2,5.4,Drivers,2.0,0,7,0
5142323,M,Y,Y,0,157500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,27.2,5.4,Drivers,2.0,0,4,0
5142324,M,Y,Y,1,202500.0,Commercial associate,Higher education,Married,House / apartment,24.1,2.2,Drivers,3.0,0,35,0
5142325,M,Y,Y,1,202500.0,Commercial associate,Higher education,Married,House / apartment,24.1,2.2,Drivers,3.0,0,10,0
5142326,M,Y,Y,1,202500.0,Commercial associate,Higher education,Married,House / apartment,24.1,2.2,Drivers,3.0,0,19,0
5142327,F,Y,N,2,180000.0,Working,Higher education,Married,House / apartment,34.8,8.7,Managers,4.0,0,49,0
5142331,F,Y,N,2,180000.0,Working,Higher education,Married,House / apartment,34.8,8.7,Managers,4.0,0,29,0
5142332,F,Y,N,2,180000.0,Working,Higher education,Married,House / apartment,34.8,8.7,Managers,4.0,0,46,0
5142337,F,Y,N,2,180000.0,Working,Higher education,Married,House / apartment,34.8,8.7,Managers,4.0,0,3,0
5142338,F,Y,N,2,180000.0,Working,Higher education,Married,House / apartment,34.8,8.7,Managers,4.0,0,23,0
5142339,F,Y,N,2,180000.0,Working,Higher education,Married,House / apartment,34.8,8.7,Managers,4.0,0,11,0
5142340,F,Y,N,2,180000.0,Working,Higher education,Married,House / apartment,34.8,8.7,Managers,4.0,0,46,0
5142341,F,Y,N,2,180000.0,Working,Higher education,Married,House / apartment,34.8,8.7,Managers,4.0,0,26,0
5142342,F,Y,N,2,180000.0,Working,Higher education,Married,House / apartment,34.8,8.7,Managers,4.0,0,35,0
5142343,F,Y,N,2,180000.0,Working,Higher education,Married,House / apartment,34.8,8.7,Managers,4.0,0,44,0
5142347,M,Y,Y,1,202500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,32.6,2.0,Sales staff,3.0,0,32,0
5142350,M,Y,Y,1,202500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,32.6,2.0,Sales staff,3.0,0,27,0
